Date,Open,High,Low,Close,Adj Close,Volume
2000-01-27,477.474701,477.474701,477.474701,477.474701,138.320511,2942631
2000-01-28,480.219696,480.219696,480.219696,480.219696,139.115753,6568852
2000-01-31,466.498199,466.498199,466.498199,466.498199,135.140732,2028875
2000-02-01,470.888397,470.888397,470.888397,470.888397,136.412537,7564342
2000-02-02,465.949493,465.949493,465.949493,465.949493,134.981766,3670153
2000-02-03,489.000000,489.000000,489.000000,489.000000,141.659332,8033788
2000-02-04,494.487701,494.487701,494.487701,494.487701,143.249069,27071434
2000-02-07,495.585205,495.585205,495.585205,495.585205,143.566986,7483343
2000-02-08,546.627380,546.627380,546.627380,546.627380,158.353500,9478994
2000-02-09,530.162109,530.162109,530.162109,530.162109,153.583725,9478994
2000-02-10,518.635803,518.635803,518.635803,518.635803,150.244583,6762652
2000-02-11,547.724976,547.724976,547.724976,547.724976,158.671448,13093845
2000-02-14,509.855408,509.855408,509.855408,509.855408,147.700989,11001883
2000-02-15,501.074005,501.074005,501.074005,501.074005,145.157089,10569555
2000-02-16,518.086975,518.086975,518.086975,518.086975,150.085602,10463288
2000-02-17,527.966980,527.966980,527.966980,527.966980,152.947769,10098686
2000-02-18,518.086975,518.086975,518.086975,518.086975,150.085602,1963981
2000-02-21,514.794373,514.794373,514.794373,514.794373,149.131760,3142155
2000-02-22,520.831909,520.831909,520.831909,520.831909,150.880798,4497366
2000-02-23,520.282104,520.282104,520.282104,520.282104,150.721512,5182589
2000-02-24,528.515808,528.515808,528.515808,528.515808,153.106766,11819035
2000-02-25,540.588684,540.588684,540.588684,540.588684,156.604156,5377452
2000-02-28,538.942383,538.942383,538.942383,538.942383,156.127274,6213212
2000-02-29,538.942383,538.942383,538.942383,538.942383,156.127274,3184084
2000-03-01,549.919983,549.919983,549.919983,549.919983,159.307358,3819926
2000-03-02,552.115112,552.115112,552.115112,552.115112,159.943314,5085639
2000-03-03,576.263184,576.263184,576.263184,576.263184,166.938828,10181136
2000-03-06,569.129211,569.129211,569.129211,569.129211,164.872116,3018317
2000-03-07,603.703918,603.703918,603.703918,603.703918,174.888168,17509868
2000-03-08,612.484192,612.484192,612.484192,612.484192,177.431747,10915468
2000-03-09,635.535828,635.535828,635.535828,635.535828,184.109558,14260132
2000-03-10,630.046997,630.046997,630.046997,630.046997,182.519516,14396177
2000-03-13,611.935425,611.935425,611.935425,611.935425,177.272690,4981986
2000-03-14,621.266724,621.266724,621.266724,621.266724,179.975967,3695358
2000-03-15,637.182129,637.182129,637.182129,637.182129,184.586472,9439340
2000-03-16,615.229126,615.229126,615.229126,615.229126,178.226898,9090264
2000-03-17,614.680420,614.680420,614.680420,614.680420,178.067932,7671892
2000-03-20,621.815491,621.815491,621.815491,621.815491,180.134918,2010293
2000-03-21,619.071594,619.071594,619.071594,619.071594,179.340042,4846630
2000-03-22,617.974121,617.974121,617.974121,617.974121,179.022125,2586141
2000-03-23,624.559326,624.559326,624.559326,624.559326,180.929810,4355824
2000-03-24,653.097473,653.097473,653.097473,653.097473,189.196991,7754733
2000-03-27,652.000000,652.000000,652.000000,652.000000,188.879105,5191124
2000-03-28,655.292603,655.292603,655.292603,655.292603,189.832932,3072631
2000-03-29,653.097473,653.097473,653.097473,653.097473,189.196991,3138540
2000-03-30,621.815491,621.815491,621.815491,621.815491,180.134918,11395936
2000-03-31,628.949524,628.949524,628.949524,628.949524,182.201569,6280313
2000-04-03,594.923523,594.923523,594.923523,594.923523,172.344498,4813419
2000-04-04,578.458313,578.458313,578.458313,578.458313,167.574631,7591642
2000-04-05,555.956482,555.956482,555.956482,555.956482,161.056061,1278918
2000-04-06,559.797913,559.797913,559.797913,559.797913,162.168945,7924729
2000-04-07,582.299622,582.299622,582.299622,582.299622,168.687408,4010724
2000-04-10,598.764893,598.764893,598.764893,598.764893,173.457260,1311232
2000-04-11,582.848389,582.848389,582.848389,582.848389,168.846436,3743761
2000-04-12,583.397217,583.397217,583.397217,583.397217,169.005417,1652154
2000-04-13,558.151611,558.151611,558.151611,558.151611,161.692047,9741612
2000-04-14,549.919983,549.919983,549.919983,549.919983,159.307358,11745116
2000-04-17,534.003479,534.003479,534.003479,534.003479,154.696457,4054415
2000-04-18,526.320679,526.320679,526.320679,526.320679,152.470810,4041185
2000-04-19,552.663879,552.663879,552.663879,552.663879,160.102295,937142
2000-04-20,566.931885,566.931885,566.931885,566.931885,164.235565,1993946
2000-04-21,566.931885,566.931885,566.931885,566.931885,164.235565,0
2000-04-24,566.931885,566.931885,566.931885,566.931885,164.235565,0
2000-04-25,572.970581,572.970581,572.970581,572.970581,165.984955,4307864
2000-04-26,577.909485,577.909485,577.909485,577.909485,167.415695,3168873
2000-04-27,572.421814,572.421814,572.421814,572.421814,165.825882,2131381
2000-04-28,579.007019,579.007019,579.007019,579.007019,167.733627,2786337
2000-05-01,579.007019,579.007019,579.007019,579.007019,167.733627,0
2000-05-02,580.104614,580.104614,580.104614,580.104614,168.051590,3354515
2000-05-03,575.165588,575.165588,575.165588,575.165588,166.620819,3760079
2000-05-04,580.653320,580.653320,580.653320,580.653320,168.210541,2478479
2000-05-05,575.165588,575.165588,575.165588,575.165588,166.620819,3328304
2000-05-08,568.029419,568.029419,568.029419,568.029419,164.553497,2843053
2000-05-09,564.736816,564.736816,564.736816,564.736816,163.599670,1783781
2000-05-10,574.616882,574.616882,574.616882,574.616882,166.461868,3208752
2000-05-11,595.472290,595.472290,595.472290,595.472290,172.503510,2250206
2000-05-12,594.923523,594.923523,594.923523,594.923523,172.344498,2060828
2000-05-15,600.960022,600.960022,600.960022,600.960022,174.093216,3453508
2000-05-16,603.155090,603.155090,603.155090,603.155090,174.729172,1982646
2000-05-17,594.923523,594.923523,594.923523,594.923523,172.344498,4356912
2000-05-18,597.118591,597.118591,597.118591,597.118591,172.980392,4113011
2000-05-19,546.078613,546.078613,546.078613,546.078613,158.194580,7049857
2000-05-22,541.137512,541.137512,541.137512,541.137512,156.763168,2821328
2000-05-23,554.859009,554.859009,554.859009,554.859009,160.738098,3800703
2000-05-24,561.992981,561.992981,561.992981,561.992981,162.804794,7100644
2000-05-25,569.677917,569.677917,569.677917,569.677917,165.031067,4819650
2000-05-26,566.931885,566.931885,566.931885,566.931885,164.235565,4819650
2000-05-29,566.931885,566.931885,566.931885,566.931885,164.235565,0
2000-05-30,566.383118,566.383118,566.383118,566.383118,166.783478,3229606
2000-05-31,565.285583,565.285583,565.285583,565.285583,166.460342,2059845
2000-06-01,585.043518,585.043518,585.043518,585.043518,172.278397,7716665
2000-06-02,599.313721,599.313721,599.313721,599.313721,176.480621,6514170
2000-06-05,611.935425,611.935425,611.935425,611.935425,180.197296,4908528
2000-06-06,605.898926,605.898926,605.898926,605.898926,178.419739,3866510
2000-06-07,598.216187,598.216187,598.216187,598.216187,176.157410,5041586
2000-06-08,602.606323,602.606323,602.606323,602.606323,177.450165,2978565
2000-06-09,606.996521,606.996521,606.996521,606.996521,178.742935,34494346
2000-06-12,587.787292,587.787292,587.787292,587.787292,173.086380,1610773
2000-06-13,581.202087,581.202087,581.202087,581.202087,171.147247,1716085
2000-06-14,586.140991,586.140991,586.140991,586.140991,172.601608,2173077
2000-06-15,589.433594,589.433594,589.433594,589.433594,173.571228,4393688
2000-06-16,602.057617,602.057617,602.057617,602.057617,177.288559,1942717
2000-06-19,605.898926,605.898926,605.898926,605.898926,178.419739,920022
2000-06-20,605.898926,605.898926,605.898926,605.898926,178.419739,1461016
2000-06-21,596.021118,596.021118,596.021118,596.021118,175.511032,4329609
2000-06-22,593.825989,593.825989,593.825989,593.825989,174.864594,2002676
2000-06-23,580.653320,580.653320,580.653320,580.653320,170.985611,5058474
2000-06-26,572.421814,572.421814,572.421814,572.421814,168.561615,2885764
2000-06-27,566.383118,566.383118,566.383118,566.383118,166.783478,6103041
2000-06-28,569.677917,569.677917,569.677917,569.677917,167.753708,1964347
2000-06-29,561.444214,561.444214,561.444214,561.444214,165.329147,4024184
2000-06-30,571.872986,571.872986,571.872986,571.872986,168.400101,3087210
2000-07-03,574.068115,574.068115,574.068115,574.068115,169.046494,2281144
2000-07-04,585.043518,585.043518,585.043518,585.043518,172.278397,2139699
2000-07-05,570.226685,570.226685,570.226685,570.226685,167.915329,3017459
2000-07-06,580.653320,580.653320,580.653320,580.653320,170.985611,11648589
2000-07-07,581.750916,581.750916,581.750916,581.750916,171.308823,3815736
2000-07-10,587.238586,587.238586,587.238586,587.238586,172.924774,2742579
2000-07-11,580.653320,580.653320,580.653320,580.653320,170.985611,3421406
2000-07-12,569.677917,569.677917,569.677917,569.677917,167.753708,6861974
2000-07-13,568.029419,568.029419,568.029419,568.029419,167.268234,15260
2000-07-14,569.677917,569.677917,569.677917,569.677917,167.753708,9014423
2000-07-17,572.970581,572.970581,572.970581,572.970581,168.723297,6048566
2000-07-18,571.872986,571.872986,571.872986,571.872986,168.400101,3983590
2000-07-19,583.397217,583.397217,583.397217,583.397217,171.793610,4839380
2000-07-20,595.472290,595.472290,595.472290,595.472290,175.349411,2900124
2000-07-21,608.093994,608.093994,608.093994,608.093994,179.066116,3583358
2000-07-24,601.508789,601.508789,601.508789,601.508789,177.126953,2794672
2000-07-25,609.191589,609.191589,609.191589,609.191589,179.389374,5664955
2000-07-26,610.289124,610.289124,610.289124,610.289124,179.712509,5858314
2000-07-27,611.386597,611.386597,611.386597,611.386597,180.035690,4023645
2000-07-28,616.875427,616.875427,616.875427,616.875427,181.652023,4569841
2000-07-31,601.508789,601.508789,601.508789,601.508789,177.126953,8192255
2000-08-01,611.386597,611.386597,611.386597,611.386597,180.035690,5264420
2000-08-02,613.033997,613.033997,613.033997,613.033997,180.520813,4803159
2000-08-03,610.289124,610.289124,610.289124,610.289124,179.712509,2716629
2000-08-04,608.093994,608.093994,608.093994,608.093994,179.066116,2624058
2000-08-07,607.545227,607.545227,607.545227,607.545227,178.904541,1215499
2000-08-08,603.703918,603.703918,603.703918,603.703918,177.773392,3869196
2000-08-09,611.386597,611.386597,611.386597,611.386597,180.035690,2420467
2000-08-10,606.996521,606.996521,606.996521,606.996521,178.742935,2110222
2000-08-11,596.021118,596.021118,596.021118,596.021118,175.511032,2451876
2000-08-14,602.057617,602.057617,602.057617,602.057617,177.288559,1464850
2000-08-15,602.606323,602.606323,602.606323,602.606323,177.450165,2370836
2000-08-16,604.252625,604.252625,604.252625,604.252625,177.934952,2204890
2000-08-17,608.093994,608.093994,608.093994,608.093994,179.066116,2507076
2000-08-18,608.642822,608.642822,608.642822,608.642822,179.227737,2916557
2000-08-21,613.582825,613.582825,613.582825,613.582825,180.682495,1123553
2000-08-22,612.484192,612.484192,612.484192,612.484192,180.358963,3486103
2000-08-23,612.484192,612.484192,612.484192,612.484192,180.358963,1768463
2000-08-24,609.191589,609.191589,609.191589,609.191589,179.389374,1125966
2000-08-25,609.191589,609.191589,609.191589,609.191589,179.389374,254
2000-08-28,609.191589,609.191589,609.191589,609.191589,179.389374,0
2000-08-29,609.191589,609.191589,609.191589,609.191589,179.389374,1172997
2000-08-30,607.545227,607.545227,607.545227,607.545227,178.904541,4141560
2000-08-31,619.071594,619.071594,619.071594,619.071594,182.298706,4557043
2000-09-01,628.949524,628.949524,628.949524,628.949524,185.207489,8140301
2000-09-04,614.680420,614.680420,614.680420,614.680420,181.005646,3359613
2000-09-05,604.252625,604.252625,604.252625,604.252625,177.934952,10089390
2000-09-06,592.727417,592.727417,592.727417,592.727417,174.541077,11709624
2000-09-07,587.238586,587.238586,587.238586,587.238586,172.924774,6517367
2000-09-08,586.140991,586.140991,586.140991,586.140991,172.601608,5622013
2000-09-11,579.555786,579.555786,579.555786,579.555786,170.662476,2133249
2000-09-12,575.165588,575.165588,575.165588,575.165588,169.369690,3345132
2000-09-13,592.727417,592.727417,592.727417,592.727417,174.541077,2311
2000-09-14,601.508789,601.508789,601.508789,601.508789,177.126953,6234776
2000-09-15,590.532288,590.532288,590.532288,590.532288,173.894684,5243292
2000-09-18,609.191589,609.191589,609.191589,609.191589,179.389374,4041807
2000-09-19,621.815491,621.815491,621.815491,621.815491,183.106720,2681833
2000-09-20,610.837891,610.837891,610.837891,610.837891,179.874176,7667588
2000-09-21,605.350220,605.350220,605.350220,605.350220,178.258194,5186352
2000-09-22,620.169189,620.169189,620.169189,620.169189,182.621948,7445825
2000-09-25,608.093994,608.093994,608.093994,608.093994,179.066116,1972074
2000-09-26,609.191589,609.191589,609.191589,609.191589,179.389374,3619723
2000-09-27,642.122070,642.122070,642.122070,642.122070,189.086441,18295902
2000-09-28,655.292603,655.292603,655.292603,655.292603,192.964752,11233148
2000-09-29,637.182129,637.182129,637.182129,637.182129,187.631714,7371448
2000-10-02,653.097473,653.097473,653.097473,653.097473,192.318298,9200916
2000-10-03,645.414795,645.414795,645.414795,645.414795,190.056046,12086811
2000-10-04,662.976501,662.976501,662.976501,662.976501,195.227448,10372244
2000-10-05,660.781372,660.781372,660.781372,660.781372,194.580978,9726795
2000-10-06,662.976501,662.976501,662.976501,662.976501,195.227448,6963989
2000-10-09,656.390198,656.390198,656.390198,656.390198,193.287949,6033298
2000-10-10,657.488770,657.488770,657.488770,657.488770,193.611465,6033298
2000-10-11,647.609802,647.609802,647.609802,647.609802,190.702362,7734301
2000-10-12,642.670898,642.670898,642.670898,642.670898,189.248016,2352692
2000-10-13,630.595825,630.595825,630.595825,630.595825,185.692352,11943856
2000-10-16,639.377197,639.377197,639.377197,639.377197,188.278091,5448550
2000-10-17,632.790894,632.790894,632.790894,632.790894,186.338654,4778204
2000-10-18,623.461792,623.461792,623.461792,623.461792,183.591446,3001059
2000-10-19,632.242126,632.242126,632.242126,632.242126,186.177048,4397891
2000-10-20,638.279724,638.279724,638.279724,638.279724,187.954971,5105046
2000-10-23,643.219727,643.219727,643.219727,643.219727,189.409622,5109078
2000-10-24,650.902527,650.902527,650.902527,650.902527,191.671967,10128448
2000-10-25,668.465271,668.465271,668.465271,668.465271,196.843704,9276821
2000-10-26,674.501770,674.501770,674.501770,674.501770,198.621292,6571278
2000-10-27,669.562805,669.562805,669.562805,669.562805,197.166931,3041280
2000-10-30,665.721375,665.721375,665.721375,665.721375,196.035690,682972
2000-10-31,655.841370,655.841370,655.841370,655.841370,193.126312,3518514
2000-11-01,656.390198,656.390198,656.390198,656.390198,193.287949,4436271
2000-11-02,676.148071,676.148071,676.148071,676.148071,199.106140,4045612
2000-11-03,695.906006,695.906006,695.906006,695.906006,204.924240,8725259
2000-11-06,694.259705,694.259705,694.259705,694.259705,204.439392,6171161
2000-11-07,671.757874,671.757874,671.757874,671.757874,197.813293,4138008
2000-11-08,689.319580,689.319580,689.319580,689.319580,202.984695,4453155
2000-11-09,700.296082,700.296082,700.296082,700.296082,206.216919,4453155
2000-11-10,698.101074,698.101074,698.101074,698.101074,205.570572,8730837
2000-11-13,686.026978,686.026978,686.026978,686.026978,202.015182,7561330
2000-11-14,702.492310,702.492310,702.492310,702.492310,206.863663,5435075
2000-11-15,701.393677,701.393677,701.393677,701.393677,206.540237,11934449
2000-11-16,695.906006,695.906006,695.906006,695.906006,204.924240,5610143
2000-11-17,699.747375,699.747375,699.747375,699.747375,206.055435,3214419
2000-11-20,700.296082,700.296082,700.296082,700.296082,206.216919,1634733
2000-11-21,709.077576,709.077576,709.077576,709.077576,208.802902,1634733
2000-11-22,689.869507,689.869507,689.869507,689.869507,203.146652,6555474
2000-11-23,683.831909,683.831909,683.831909,683.831909,201.368790,6555474
2000-11-24,691.515808,691.515808,691.515808,691.515808,203.631454,3981977
2000-11-27,678.891907,678.891907,678.891907,678.891907,201.860168,2751103
2000-11-28,671.757874,671.757874,671.757874,671.757874,199.738922,6394338
2000-11-29,688.222107,688.222107,688.222107,688.222107,204.634369,4162193
2000-11-30,680.539307,680.539307,680.539307,680.539307,202.350067,7200544
2000-12-01,676.696777,676.696777,676.696777,676.696777,201.207474,4683724
2000-12-04,658.586304,658.586304,658.586304,658.586304,195.822540,3497673
2000-12-05,673.953003,673.953003,673.953003,673.953003,200.391693,5212493
2000-12-06,675.050476,675.050476,675.050476,675.050476,200.717926,5772998
2000-12-07,666.270203,666.270203,666.270203,666.270203,198.107254,2936453
2000-12-08,672.855408,672.855408,672.855408,672.855408,200.065262,2484227
2000-12-11,676.696777,676.696777,676.696777,676.696777,201.207474,11083942
2000-12-12,668.465271,668.465271,668.465271,668.465271,198.759979,4748916
2000-12-13,670.111572,670.111572,670.111572,670.111572,199.249420,22232127
2000-12-14,662.427673,662.427673,662.427673,662.427673,196.964767,3651236
2000-12-15,666.270203,666.270203,666.270203,666.270203,198.107254,3651236
2000-12-18,661.879028,661.879028,661.879028,661.879028,196.801590,3616616
2000-12-19,650.353699,650.353699,650.353699,650.353699,193.374664,4064875
2000-12-20,654.743774,654.743774,654.743774,654.743774,194.679977,3485955
2000-12-21,658.586304,658.586304,658.586304,658.586304,195.822540,3891006
2000-12-22,653.097473,653.097473,653.097473,653.097473,194.190521,1187024
2000-12-25,653.097473,653.097473,653.097473,653.097473,194.190521,0
2000-12-26,653.097473,653.097473,653.097473,653.097473,194.190521,0
2000-12-27,660.781372,660.781372,660.781372,660.781372,196.475174,1318495
2000-12-28,669.014099,669.014099,669.014099,669.014099,198.923065,2505327
2000-12-29,667.916504,667.916504,667.916504,667.916504,198.596848,582233
2001-01-01,667.916504,667.916504,667.916504,667.916504,198.596848,0
2001-01-02,668.465271,668.465271,668.465271,668.465271,198.759979,1982048
2001-01-03,664.073975,664.073975,664.073975,664.073975,197.454285,2132045
2001-01-04,661.879028,661.879028,661.879028,661.879028,196.801590,8731909
2001-01-05,664.073975,664.073975,664.073975,664.073975,197.454285,9040409
2001-01-08,668.465271,668.465271,668.465271,668.465271,198.759979,2771162
2001-01-09,665.171570,665.171570,665.171570,665.171570,197.780579,3892313
2001-01-10,665.171570,665.171570,665.171570,665.171570,197.780579,25954963
2001-01-11,676.148071,676.148071,676.148071,676.148071,201.044342,6461150
2001-01-12,669.562805,669.562805,669.562805,669.562805,199.086258,6955630
2001-01-15,665.171570,665.171570,665.171570,665.171570,197.780579,4425930
2001-01-16,661.879028,661.879028,661.879028,661.879028,196.801590,6183754
2001-01-17,673.953003,673.953003,673.953003,673.953003,200.391693,5347681
2001-01-18,686.026978,686.026978,686.026978,686.026978,203.981674,5145962
2001-01-19,684.929504,684.929504,684.929504,684.929504,203.655350,2552327
2001-01-22,679.990601,679.990601,679.990601,679.990601,202.186813,6909048
2001-01-23,679.440674,679.440674,679.440674,679.440674,202.023300,2593833
2001-01-24,672.855408,672.855408,672.855408,672.855408,200.065262,4684181
2001-01-25,669.562805,669.562805,669.562805,669.562805,199.086258,4852278
2001-01-26,677.794373,677.794373,677.794373,677.794373,201.533783,4565842
2001-01-29,677.245605,677.245605,677.245605,677.245605,201.370651,1650545
2001-01-30,683.831909,683.831909,683.831909,683.831909,203.329086,4190623
2001-01-31,684.929504,684.929504,684.929504,684.929504,203.655350,4573130
2001-02-01,683.831909,683.831909,683.831909,683.831909,203.329086,4573130
2001-02-02,688.222107,688.222107,688.222107,688.222107,204.634369,4133898
2001-02-05,684.929504,684.929504,684.929504,684.929504,203.655350,4677037
2001-02-06,694.808411,694.808411,694.808411,694.808411,206.592758,6511706
2001-02-07,698.649780,698.649780,698.649780,698.649780,207.734894,6296206
2001-02-08,700.296082,700.296082,700.296082,700.296082,208.224426,3657747
2001-02-09,699.198608,699.198608,699.198608,699.198608,207.898056,5740557
2001-02-12,699.198608,699.198608,699.198608,699.198608,207.898056,3650013
2001-02-13,693.710876,693.710876,693.710876,693.710876,206.266388,3999747
2001-02-14,695.906006,695.906006,695.906006,695.906006,206.919098,4324805
2001-02-15,684.380676,684.380676,684.380676,684.380676,203.492172,5481268
2001-02-16,682.734375,682.734375,682.734375,682.734375,203.002701,3899922
2001-02-19,679.440674,679.440674,679.440674,679.440674,202.023300,2741032
2001-02-20,680.539307,680.539307,680.539307,680.539307,202.350067,9107646
2001-02-21,678.343079,678.343079,678.343079,678.343079,201.696976,4845558
2001-02-22,668.465271,668.465271,668.465271,668.465271,198.759979,9039225
2001-02-23,641.023499,641.023499,641.023499,641.023499,190.600479,19487741
2001-02-26,638.279724,638.279724,638.279724,638.279724,189.784698,9212727
2001-02-27,637.182129,637.182129,637.182129,637.182129,189.458252,7891246
2001-02-28,643.219727,643.219727,643.219727,643.219727,191.253403,4899168
2001-03-01,647.609802,647.609802,647.609802,647.609802,192.558838,9062498
2001-03-02,646.512329,646.512329,646.512329,646.512329,192.232498,3525760
2001-03-05,644.317200,644.317200,644.317200,644.317200,191.579788,2828576
2001-03-06,631.144470,631.144470,631.144470,631.144470,187.663025,8192510
2001-03-07,632.790894,632.790894,632.790894,632.790894,188.152603,2034902
2001-03-08,642.122070,642.122070,642.122070,642.122070,190.927078,6549445
2001-03-09,642.122070,642.122070,642.122070,642.122070,190.927078,4515754
2001-03-12,631.144470,631.144470,631.144470,631.144470,187.663025,7253863
2001-03-13,625.656921,625.656921,625.656921,625.656921,186.031326,5100314
2001-03-14,599.313721,599.313721,599.313721,599.313721,178.198563,12556020
2001-03-15,615.777893,615.777893,615.777893,615.777893,183.093979,4954482
2001-03-16,611.935425,611.935425,611.935425,611.935425,181.951462,3454157
2001-03-19,616.875427,616.875427,616.875427,616.875427,183.420334,3454157
2001-03-20,603.703918,603.703918,603.703918,603.703918,179.503952,6096141
2001-03-21,586.140991,586.140991,586.140991,586.140991,174.281830,5776349
2001-03-22,568.579285,568.579285,568.579285,568.579285,169.060059,10979226
2001-03-23,575.165588,575.165588,575.165588,575.165588,171.018463,7176503
2001-03-26,597.118591,597.118591,597.118591,597.118591,177.545898,7168922
2001-03-27,611.386597,611.386597,611.386597,611.386597,181.788269,4643597
2001-03-28,591.629822,591.629822,591.629822,591.629822,175.913879,8588269
2001-03-29,592.727417,592.727417,592.727417,592.727417,176.240158,5261538
2001-03-30,597.118591,597.118591,597.118591,597.118591,177.545898,4107542
2001-04-02,611.386597,611.386597,611.386597,611.386597,181.788269,5885643
2001-04-03,606.996521,606.996521,606.996521,606.996521,180.482925,8339937
2001-04-04,608.642822,608.642822,608.642822,608.642822,180.972473,7968192
2001-04-05,624.559326,624.559326,624.559326,624.559326,185.705093,6293132
2001-04-06,613.582825,613.582825,613.582825,613.582825,182.441315,7381721
2001-04-09,597.118591,597.118591,597.118591,597.118591,177.545898,10553588
2001-04-10,606.996521,606.996521,606.996521,606.996521,180.482925,5519108
2001-04-11,599.313721,599.313721,599.313721,599.313721,178.198563,6179583
2001-04-12,590.532288,590.532288,590.532288,590.532288,175.587494,5814265
2001-04-13,590.532288,590.532288,590.532288,590.532288,175.587494,0
2001-04-16,590.532288,590.532288,590.532288,590.532288,175.587494,0
2001-04-17,580.653320,580.653320,580.653320,580.653320,172.650085,4829798
2001-04-18,603.703918,603.703918,603.703918,603.703918,179.503952,8630943
2001-04-19,580.653320,580.653320,580.653320,580.653320,172.650085,14698273
2001-04-20,572.970581,572.970581,572.970581,572.970581,170.365799,13699319
2001-04-23,570.775513,570.775513,570.775513,570.775513,169.713074,10957301
2001-04-24,580.653320,580.653320,580.653320,580.653320,172.650085,10957301
2001-04-25,572.970581,572.970581,572.970581,572.970581,170.365799,2695084
2001-04-26,570.775513,570.775513,570.775513,570.775513,169.713074,5149854
2001-04-27,582.299622,582.299622,582.299622,582.299622,173.139587,4721215
2001-04-30,587.238586,587.238586,587.238586,587.238586,174.608124,5536432
2001-05-01,586.140991,586.140991,586.140991,586.140991,174.281830,11555995
2001-05-02,602.057617,602.057617,602.057617,602.057617,179.014465,5867916
2001-05-03,582.848389,582.848389,582.848389,582.848389,173.302826,5867916
2001-05-04,592.727417,592.727417,592.727417,592.727417,176.240158,5867916
2001-05-07,592.727417,592.727417,592.727417,592.727417,176.240158,0
2001-05-08,588.884888,588.884888,588.884888,588.884888,175.097626,2742520
2001-05-09,600.411194,600.411194,600.411194,600.411194,178.524918,4834031
2001-05-10,615.229126,615.229126,615.229126,615.229126,182.930862,4834031
2001-05-11,602.606323,602.606323,602.606323,602.606323,179.177582,3329973
2001-05-14,591.629822,591.629822,591.629822,591.629822,175.913879,5063449
2001-05-15,598.216187,598.216187,598.216187,598.216187,177.872192,5698485
2001-05-16,602.606323,602.606323,602.606323,602.606323,179.177582,5023174
2001-05-17,608.093994,608.093994,608.093994,608.093994,180.809280,5023174
2001-05-18,608.093994,608.093994,608.093994,608.093994,180.809280,7774395
2001-05-21,616.326721,616.326721,616.326721,616.326721,183.257187,14118205
2001-05-22,629.498230,629.498230,629.498230,629.498230,187.173553,7358441
2001-05-23,629.498230,629.498230,629.498230,629.498230,187.173553,7540255
2001-05-24,633.888428,633.888428,633.888428,633.888428,188.478867,7540255
2001-05-25,637.730896,637.730896,637.730896,637.730896,189.621384,3636548
2001-05-28,637.730896,637.730896,637.730896,637.730896,189.621384,0
2001-05-29,628.949524,628.949524,628.949524,628.949524,187.010361,3896765
2001-05-30,614.680420,614.680420,614.680420,614.680420,185.705734,4755723
2001-05-31,617.974121,617.974121,617.974121,617.974121,186.700790,4755723
2001-06-01,624.010498,624.010498,624.010498,624.010498,188.524475,4547500
2001-06-04,620.717896,620.717896,620.717896,620.717896,187.529709,6908037
2001-06-05,626.754395,626.754395,626.754395,626.754395,189.353485,2668504
2001-06-06,630.046997,630.046997,630.046997,630.046997,190.348206,2668504
2001-06-07,633.339600,633.339600,633.339600,633.339600,191.342957,4799481
2001-06-08,634.985901,634.985901,634.985901,634.985901,191.840393,6455299
2001-06-11,634.985901,634.985901,634.985901,634.985901,191.840393,2985866
2001-06-12,620.717896,620.717896,620.717896,620.717896,187.529709,2890548
2001-06-13,622.913025,622.913025,622.913025,622.913025,188.192917,2890548
2001-06-14,611.935425,611.935425,611.935425,611.935425,184.876389,4533120
2001-06-15,619.071594,619.071594,619.071594,619.071594,187.032333,8294091
2001-06-18,618.522827,618.522827,618.522827,618.522827,186.866592,8294091
2001-06-19,619.071594,619.071594,619.071594,619.071594,187.032333,6489072
2001-06-20,612.484192,612.484192,612.484192,612.484192,185.042221,6425686
2001-06-21,598.216187,598.216187,598.216187,598.216187,180.731552,6425686
2001-06-22,590.532288,590.532288,590.532288,590.532288,178.410126,4735023
2001-06-25,586.140991,586.140991,586.140991,586.140991,177.083466,13001632
2001-06-26,568.579285,568.579285,568.579285,568.579285,171.777756,3688641
2001-06-27,574.616882,574.616882,574.616882,574.616882,173.601868,5323937
2001-06-28,576.263184,576.263184,576.263184,576.263184,174.099274,5323937
2001-06-29,575.165588,575.165588,575.165588,575.165588,173.767593,6436439
2001-07-02,588.336121,588.336121,588.336121,588.336121,177.746658,3203663
2001-07-03,579.555786,579.555786,579.555786,579.555786,175.093964,2102472
2001-07-04,569.677917,569.677917,569.677917,569.677917,172.109680,15851824
2001-07-05,553.212585,553.212585,553.212585,553.212585,167.135223,15851824
2001-07-06,547.724976,547.724976,547.724976,547.724976,165.477310,5189826
2001-07-09,559.797913,559.797913,559.797913,559.797913,169.124725,5990980
2001-07-10,566.383118,566.383118,566.383118,566.383118,171.114243,3138632
2001-07-11,566.383118,566.383118,566.383118,566.383118,171.114243,4167554
2001-07-12,568.579285,568.579285,568.579285,568.579285,171.777756,4167554
2001-07-13,574.068115,574.068115,574.068115,574.068115,173.436005,5070143
2001-07-16,574.068115,574.068115,574.068115,574.068115,173.436005,1287674
2001-07-17,565.285583,565.285583,565.285583,565.285583,170.782669,9379109
2001-07-18,565.285583,565.285583,565.285583,565.285583,170.782669,2660979
2001-07-19,564.736816,564.736816,564.736816,564.736816,170.616852,2660979
2001-07-20,566.383118,566.383118,566.383118,566.383118,171.114243,5573605
2001-07-23,569.677917,569.677917,569.677917,569.677917,172.109680,4082678
2001-07-24,561.992981,561.992981,561.992981,561.992981,169.787933,5110778
